duration,src_bytes,dst_bytes,wrong_fragment,hot,logged_in,num_compromised,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,label
0,153,7033,0,0,1,0,2,16,0.0,1.0,0.0,2,255,1.0,0
0,326,18864,0,0,1,0,2,2,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,109,1,0.01,0.01,1.0,234,1,0.0,1
36407,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,8,0,0,0,0,0,1,43,0.0,1.0,0.0,2,28,1.0,1
0,314,2971,0,0,1,0,26,26,0.0,1.0,0.0,255,255,1.0,0
2,0,4,0,0,0,0,1,1,0.0,1.0,0.0,22,22,1.0,0
0,215,181,0,0,1,0,5,5,0.0,1.0,0.0,255,255,1.0,0
0,1032,0,0,0,0,0,131,131,0.0,1.0,0.0,136,42,0.31,1
0,28,0,3,0,0,0,70,70,0.0,1.0,0.0,255,37,0.15,1
0,0,0,0,0,0,0,276,15,1.0,0.05,0.06,255,6,0.02,1
0,0,0,0,0,0,0,203,3,1.0,0.01,0.07,255,3,0.01,1
0,0,0,0,0,0,0,138,12,1.0,0.09,0.06,255,8,0.03,1
0,18,0,0,0,0,0,1,1,0.0,1.0,0.0,3,215,1.0,1
0,0,0,0,0,0,0,209,6,1.0,0.03,0.05,69,6,0.09,1
0,0,0,0,0,0,0,150,7,0.0,0.05,0.08,255,7,0.03,1
0,8173,0,0,0,0,0,15,15,0.0,1.0,0.0,105,51,0.49,0
0,0,0,0,0,0,0,113,11,0.0,0.1,0.07,188,11,0.06,1
0,342,3729,0,0,1,0,8,8,0.0,1.0,0.0,71,255,1.0,0
0,210,373,0,0,1,0,1,1,0.0,1.0,0.0,4,255,1.0,0
0,0,0,0,0,0,0,300,17,1.0,0.06,0.05,255,2,0.01,1
0,0,0,0,0,0,0,102,3,0.0,0.03,0.07,255,1,0.0,1
0,1,4,0,0,0,0,23,6,0.0,0.26,0.13,255,6,0.02,1
0,54540,8314,0,2,1,1,5,5,0.0,1.0,0.0,32,32,1.0,1
0,229,356,0,0,1,0,21,29,0.0,1.0,0.0,255,255,1.0,0
0,303,4705,0,0,1,0,12,14,0.0,1.0,0.0,37,255,1.0,0
0,222,642,0,0,1,0,10,11,0.0,1.0,0.0,10,255,1.0,0
0,0,0,0,0,0,0,96,1,0.01,0.01,1.0,255,1,0.0,1
0,0,0,0,0,0,0,210,25,1.0,0.12,0.05,70,23,0.33,1
0,229,1489,0,0,1,0,23,25,0.0,1.0,0.0,23,255,1.0,0
0,965,332,0,0,1,0,1,2,0.0,1.0,0.0,121,112,0.4,0
0,281,17449,0,0,1,0,3,3,0.0,1.0,0.0,19,255,1.0,0
0,18,0,0,0,0,0,1,1,0.0,1.0,0.0,3,55,1.0,1
0,1094,335,0,0,1,0,2,1,0.0,0.5,1.0,52,175,0.69,0
0,31,0,0,0,0,0,1,4,0.0,1.0,0.0,108,45,0.11,0
0,0,0,0,0,0,0,214,11,1.0,0.05,0.07,255,16,0.06,1
0,45,135,0,0,0,0,141,221,0.0,1.0,0.0,255,255,1.0,0
1,60,189,0,0,0,0,1,1,0.0,1.0,0.0,151,47,0.31,0
0,8,0,0,0,0,0,1,38,0.0,1.0,0.0,1,157,1.0,1
0,38,130,0,0,1,0,1,1,0.0,1.0,0.0,147,6,0.03,0
0,1174,329,0,0,1,0,1,3,0.0,1.0,0.0,255,24,0.09,0
0,207,0,0,0,0,0,2,2,0.0,1.0,0.0,238,198,0.83,1
0,233,942,0,0,1,0,10,11,0.0,1.0,0.0,255,255,1.0,0
0,46,139,0,0,0,0,252,252,0.0,1.0,0.0,255,252,0.99,0
0,197,3085,0,0,1,0,6,7,0.0,1.0,0.0,17,255,1.0,0
0,1,0,0,0,0,0,121,111,0.0,0.92,0.02,255,180,0.71,1
0,45,133,0,0,0,0,65,145,0.0,1.0,0.0,255,254,1.0,0
0,0,0,0,0,0,0,145,5,1.0,0.03,0.06,255,6,0.02,1
0,46,46,0,0,0,0,141,221,0.0,0.99,0.01,255,254,1.0,0
0,0,0,0,0,0,0,133,4,1.0,0.03,0.06,136,4,0.03,1
0,221,659,0,0,1,0,18,18,0.0,1.0,0.0,18,255,1.0,0
0,0,0,0,0,0,0,144,13,1.0,0.09,0.06,255,12,0.05,1
0,218,546,0,0,1,0,22,42,0.0,1.0,0.0,255,255,1.0,0
0,48,48,0,0,0,0,1,1,0.0,1.0,0.0,78,68,0.87,0
0,0,0,0,0,0,0,432,1,0.05,0.0,1.0,255,1,0.0,1
0,9,36,0,0,0,0,1,1,0.0,1.0,0.0,230,12,0.05,0
0,284,3792,0,0,1,0,3,8,0.0,1.0,0.0,46,255,1.0,0
0,224,1493,0,0,1,0,2,2,0.0,1.0,0.0,21,255,1.0,0
0,285,18555,0,0,1,0,8,8,0.0,1.0,0.0,123,255,1.0,0
0,8,0,0,0,0,0,1,9,0.0,1.0,0.0,2,129,1.0,1
0,348,2029,0,0,1,0,27,28,0.0,1.0,0.0,31,255,1.0,0
0,216,2602,0,0,1,0,2,47,0.0,1.0,0.0,2,254,1.0,0
0,54540,8314,0,2,1,1,1,2,0.0,1.0,0.0,137,137,1.0,1
0,0,0,0,0,0,0,86,8,1.0,0.09,0.06,255,8,0.03,1
6,1234,342,0,0,1,0,1,1,0.0,1.0,0.0,49,170,0.84,0
0,0,0,0,0,0,0,272,5,1.0,0.02,0.06,255,7,0.03,1
0,0,0,0,0,0,0,16,3,1.0,0.19,0.31,255,10,0.04,1
0,308,370,0,0,1,0,9,9,0.0,1.0,0.0,144,255,1.0,0
0,182,0,0,0,0,0,5,5,0.0,1.0,0.0,255,8,0.03,0
0,166,34660,0,0,1,0,1,1,0.0,1.0,0.0,16,255,1.0,0
0,11,0,0,0,0,0,1,1,0.0,1.0,0.0,255,25,0.1,0
0,0,0,0,0,0,0,121,5,1.0,0.04,0.07,255,9,0.04,1
0,520,0,0,0,0,0,418,418,0.0,1.0,0.0,255,255,1.0,1
0,46,128,0,0,0,0,208,210,0.0,1.0,0.01,255,255,1.0,0
0,0,0,0,0,0,0,103,4,0.0,0.04,0.07,255,4,0.02,1
860,147,105,0,0,0,0,1,1,0.0,1.0,0.0,255,1,0.0,0
0,0,0,0,0,0,0,63,19,1.0,0.3,0.06,255,19,0.07,1
0,217,5222,0,0,1,0,2,16,0.0,1.0,0.0,10,255,1.0,0
0,0,0,0,0,0,0,74,16,1.0,0.22,0.05,255,8,0.03,1
0,0,0,0,0,0,0,233,6,1.0,0.03,0.06,255,6,0.02,1
0,0,0,0,0,0,0,142,16,1.0,0.11,0.06,255,12,0.05,1
0,246,525,0,0,1,0,9,51,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,175,2,1.0,0.01,0.06,255,19,0.07,1
0,292,1069,0,0,1,0,3,3,0.0,1.0,0.0,127,255,1.0,0
0,8,0,0,0,0,0,1,50,0.0,1.0,0.0,2,30,1.0,1
0,43,127,0,0,0,0,80,159,0.0,0.98,0.04,255,242,0.95,0
0,232,260,0,0,1,0,6,6,0.0,1.0,0.0,255,251,0.98,0
0,3475,0,0,0,1,0,1,1,0.0,1.0,0.0,198,45,0.23,0
1723,147,105,0,0,0,0,2,2,0.0,1.0,0.0,255,4,0.02,0
0,199,337,0,0,1,0,25,25,0.0,1.0,0.0,255,255,1.0,0
0,206,810,0,0,1,0,22,44,0.0,1.0,0.0,22,255,1.0,0
0,262,15367,0,0,1,0,2,2,0.0,1.0,0.0,191,255,1.0,0
0,281,1395,0,0,1,0,22,23,0.0,1.0,0.0,255,255,1.0,0
0,191,433,0,0,1,0,5,5,0.0,1.0,0.0,26,255,1.0,0
0,210,5511,0,0,1,0,1,1,0.0,1.0,0.0,67,255,1.0,0
0,1556,0,0,0,0,0,5,5,0.0,1.0,0.0,102,62,0.22,0
0,261,3913,0,0,1,0,1,2,0.0,1.0,0.0,255,231,0.91,0
30,1501,4152,0,30,1,0,1,1,0.0,1.0,0.0,136,35,0.26,0
0,0,0,0,0,0,0,71,20,1.0,0.28,0.06,255,20,0.08,1
0,0,0,0,0,0,0,223,7,1.0,0.03,0.06,255,7,0.03,1
0,0,0,0,0,0,0,99,8,1.0,0.08,0.08,255,5,0.02,1
0,214,660,0,0,1,0,4,11,0.0,1.0,0.0,15,255,1.0,0
0,45,134,0,0,0,0,123,205,0.0,1.0,0.0,255,254,1.0,0
0,42,42,0,0,0,0,8,19,0.0,1.0,0.0,100,96,0.96,0
0,0,0,0,0,0,0,234,12,1.0,0.05,0.06,255,1,0.0,1
0,54540,8314,0,2,1,1,4,4,0.0,1.0,0.0,177,177,1.0,1
0,45,73,0,0,0,0,174,174,0.0,1.0,0.0,255,254,1.0,0
11,110,2978,0,0,1,0,1,1,0.0,1.0,0.0,20,1,0.05,0
10469,2182,9386,0,0,0,0,1,1,0.0,1.0,0.0,7,4,0.57,0
0,195,2946,0,0,1,0,7,7,0.0,1.0,0.0,19,255,1.0,0
0,6,309,0,0,0,0,1,1,0.0,1.0,0.0,228,8,0.03,0
0,0,0,0,0,0,0,164,18,1.0,0.11,0.07,255,18,0.07,1
0,152,713,0,0,1,0,9,9,0.0,1.0,0.0,9,255,1.0,0
0,501760,0,0,0,1,0,2,2,0.0,1.0,0.0,19,6,0.32,0
0,1,0,0,0,0,0,19,1,0.0,0.05,0.16,255,1,0.0,1
0,832,332,0,0,1,0,1,1,0.0,1.0,0.0,45,166,0.27,0
0,950,330,0,0,1,0,1,1,0.0,1.0,0.0,36,27,0.75,0
0,234,1538,0,0,1,0,1,4,0.0,1.0,0.0,110,255,1.0,0
0,0,0,0,0,0,0,259,14,1.0,0.05,0.05,255,14,0.05,1
0,199,3632,0,0,1,0,14,14,0.0,1.0,0.0,68,255,1.0,0
0,12,0,0,0,1,0,1,1,0.0,1.0,0.0,12,89,0.42,0
0,230,867,0,0,1,0,21,41,0.0,1.0,0.0,95,255,1.0,0
0,0,0,0,0,0,0,298,21,1.0,0.07,0.05,255,21,0.08,1
0,520,0,0,0,0,0,136,136,0.0,1.0,0.0,255,255,1.0,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,30,1,0.03,1
0,0,0,0,0,0,0,284,3,1.0,0.01,0.05,255,3,0.01,1
0,8766,0,0,0,0,0,5,5,0.0,1.0,0.0,142,61,0.37,0
0,18,0,0,0,0,0,1,1,0.0,1.0,0.0,4,84,1.0,1
0,0,0,0,0,0,0,117,19,1.0,0.16,0.05,255,4,0.02,1
0,42,68,0,0,0,0,204,204,0.0,1.0,0.0,255,250,0.98,0
0,229,770,0,0,1,0,10,14,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,1,22,0.0,1.0,0.0,13,211,1.0,0
0,54540,8314,0,2,1,1,3,3,0.0,1.0,0.0,42,42,1.0,1
0,1686,333,0,0,1,0,1,1,0.0,1.0,0.0,255,99,0.39,0
0,0,0,0,0,0,0,114,3,1.0,0.03,0.07,255,1,0.0,1
0,0,0,0,0,0,0,142,20,1.0,0.14,0.05,255,20,0.08,1
0,0,0,0,0,0,0,65,15,1.0,0.23,0.06,255,60,0.24,1
0,145,0,0,0,0,0,3,1,0.0,0.33,0.67,230,1,0.0,0
0,45,76,0,0,0,0,131,131,0.0,1.0,0.0,255,254,1.0,0
1,0,0,0,0,0,0,318,2,0.0,0.01,0.5,255,2,0.01,1
0,0,0,0,0,0,0,105,15,1.0,0.14,0.06,255,13,0.05,1
0,0,0,0,0,0,0,173,3,1.0,0.02,0.07,255,18,0.07,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,39,238,1.0,0
0,214,1652,0,0,1,0,11,11,0.0,1.0,0.0,255,255,1.0,0
0,7422,0,0,0,1,0,15,15,0.0,1.0,0.0,26,21,0.81,0
0,28,0,3,0,0,0,70,70,0.0,1.0,0.0,255,70,0.27,1
0,8,0,0,0,0,0,1,16,0.0,1.0,0.0,2,190,1.0,1
0,0,0,0,0,0,0,184,14,1.0,0.08,0.07,255,3,0.01,1
0,0,0,0,0,0,0,298,18,0.0,0.06,0.05,255,18,0.07,1
0,342,795,0,0,1,0,2,2,0.0,1.0,0.0,80,255,1.0,0
0,302,1556,0,0,1,0,13,13,0.0,1.0,0.0,204,255,1.0,0
0,33,0,0,0,0,0,1,2,0.0,1.0,0.0,4,2,0.5,0
0,248,6787,0,0,1,0,2,2,0.0,1.0,0.0,2,255,1.0,0
0,0,0,0,0,0,0,124,14,1.0,0.11,0.06,255,11,0.04,1
0,209,5012,0,0,1,0,7,16,0.0,1.0,0.0,63,255,1.0,0
8,525,335,0,0,1,0,1,2,0.0,1.0,0.0,67,178,0.99,0
0,0,0,0,0,0,0,108,17,1.0,0.16,0.06,255,3,0.01,1
0,0,0,0,0,0,0,120,12,1.0,0.1,0.06,255,6,0.02,1
0,46,139,0,0,0,0,15,70,0.0,1.0,0.0,255,254,1.0,0
0,197,13700,0,0,1,0,14,15,0.0,1.0,0.0,14,255,1.0,0
0,205,1721,0,0,1,0,1,1,0.0,1.0,0.0,208,255,1.0,0
0,4316,0,0,0,1,0,3,3,0.0,1.0,0.0,255,52,0.2,0
1,0,4,0,0,0,0,1,1,0.0,1.0,0.0,16,16,1.0,0
0,0,0,0,0,0,0,444,1,0.05,0.0,1.0,255,1,0.0,1
0,0,0,0,0,0,0,194,7,1.0,0.04,0.08,255,7,0.03,1
0,234,367,0,0,1,0,2,20,0.0,1.0,0.0,211,255,1.0,0
0,352,1695,0,0,1,0,13,23,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,135,7,0.0,0.05,0.08,255,7,0.03,1
0,1339,0,0,0,1,0,2,2,0.0,1.0,0.0,24,66,0.25,0
21,783,331,0,0,1,0,1,1,0.0,1.0,0.0,189,143,0.67,0
0,162,31639,0,0,1,0,1,1,0.0,1.0,0.0,255,255,1.0,0
0,319,494,0,0,1,0,1,1,0.0,1.0,0.0,20,255,1.0,0
0,0,0,0,0,0,0,51,10,0.0,0.2,0.08,255,10,0.04,1
0,0,0,0,0,0,0,273,9,0.0,0.03,0.06,255,25,0.1,1
2,2104380,0,0,0,0,0,2,2,0.0,1.0,0.0,213,10,0.02,0
23,293,903,0,5,1,0,1,1,0.0,1.0,0.0,89,10,0.11,0
0,0,0,0,0,0,0,73,10,1.0,0.14,0.07,255,10,0.04,1
0,1,0,0,0,0,0,65,19,0.0,0.29,0.06,255,19,0.07,1
0,379,370,0,0,1,0,34,34,0.0,1.0,0.0,255,255,1.0,0
0,300,3923,0,0,1,0,7,7,0.0,1.0,0.0,135,255,1.0,0
0,7279,0,0,0,0,0,1,1,0.0,1.0,0.0,144,25,0.15,0
0,0,0,0,0,0,0,235,4,1.0,0.02,0.06,255,3,0.01,1
0,0,0,0,0,0,0,246,1,1.0,0.0,0.06,255,5,0.02,1
0,0,0,0,0,0,0,259,11,0.0,0.04,0.06,255,11,0.04,1
0,229,457,0,0,1,0,4,49,0.0,1.0,0.0,4,255,1.0,0
0,232,5834,0,0,1,0,1,40,0.0,1.0,0.0,1,193,1.0,0
0,324,1875,0,0,1,0,2,2,0.0,1.0,0.0,166,255,1.0,0
29,1204,3380,0,24,1,0,1,1,0.0,1.0,0.0,255,50,0.2,0
0,0,0,0,0,0,0,224,11,1.0,0.05,0.06,255,17,0.07,1
0,8,0,0,0,0,0,1,7,0.0,1.0,0.0,4,61,1.0,1
0,0,924,0,0,0,0,17,17,0.0,1.0,0.0,194,255,1.0,0
0,19,0,0,0,1,0,1,1,0.0,1.0,0.0,32,104,0.59,0
0,0,0,0,0,0,0,201,1,1.0,0.0,0.06,255,6,0.02,1
0,241,1512,0,0,1,0,2,2,0.0,1.0,0.0,255,255,1.0,0
0,336,1335,0,0,1,0,54,79,0.0,1.0,0.0,83,255,1.0,0
0,0,0,0,0,0,0,268,10,1.0,0.03,0.06,255,2,0.01,1
0,0,0,0,0,0,0,202,18,1.0,0.09,0.06,255,18,0.07,1
0,0,0,0,0,0,0,218,19,1.0,0.09,0.06,255,19,0.07,1
0,285,25519,0,0,1,0,2,2,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,147,14,1.0,0.1,0.05,255,15,0.06,1
0,0,0,0,0,0,0,231,4,1.0,0.02,0.06,255,12,0.05,1
0,276,313,0,0,1,0,4,40,0.25,1.0,0.0,255,255,1.0,0
0,187,784,0,0,1,0,4,12,0.0,1.0,0.0,218,255,1.0,0
0,1647,331,0,0,1,0,1,1,0.0,1.0,0.0,34,25,0.74,0
1,981,334,0,0,1,0,1,3,0.0,1.0,0.0,36,236,0.97,0
0,264,5170,0,0,1,0,2,2,0.0,1.0,0.0,15,255,1.0,0
0,300,3485,0,0,1,0,8,8,0.0,1.0,0.0,42,255,1.0,0
0,8,0,0,0,0,0,1,33,0.0,1.0,0.0,2,102,1.0,1
0,0,0,0,0,0,0,116,20,1.0,0.17,0.06,255,20,0.08,1
0,8,0,0,0,0,0,1,18,0.0,1.0,0.0,2,52,1.0,1
0,0,0,0,0,0,0,272,5,1.0,0.02,0.06,255,1,0.0,1
0,44,70,0,0,0,0,140,140,0.0,1.0,0.0,255,202,0.79,0
0,222,1165,0,0,1,0,5,5,0.0,1.0,0.0,255,255,1.0,0
0,245,1451,0,0,1,0,6,31,0.0,1.0,0.0,61,255,1.0,0
0,0,0,0,0,0,0,219,10,1.0,0.05,0.05,79,10,0.13,1
0,0,0,0,0,0,0,276,1,0.03,0.0,1.0,255,1,0.0,1
0,0,0,0,0,0,0,185,20,1.0,0.11,0.06,255,18,0.07,1
0,301,2605,0,0,1,0,37,37,0.0,1.0,0.0,255,255,1.0,0
0,257,397,0,0,1,0,6,6,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,207,17,1.0,0.08,0.06,255,20,0.08,1
0,1953,2234,0,0,1,0,12,12,0.0,1.0,0.0,16,255,1.0,0
0,282,142,0,0,1,0,1,1,0.0,1.0,0.0,13,255,1.0,0
0,3294,410,0,0,1,0,1,2,0.0,1.0,0.0,255,145,0.57,0
0,0,0,0,0,0,0,260,23,1.0,0.09,0.05,201,23,0.11,1
0,0,0,0,0,0,0,115,8,0.0,0.07,0.08,140,8,0.06,1
0,0,0,0,0,0,0,35,9,1.0,0.26,0.11,255,58,0.23,1
0,231,36322,0,0,1,0,1,1,0.0,1.0,0.0,1,255,1.0,0
1,1197,2449,0,28,1,0,1,1,0.0,1.0,0.0,255,124,0.49,1
0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,62,1,0.02,1
0,0,0,0,0,0,0,284,18,1.0,0.06,0.06,255,13,0.05,1
0,217,702,0,0,1,0,1,1,0.0,1.0,0.0,36,255,1.0,0
0,0,0,0,0,0,0,137,19,1.0,0.14,0.07,255,19,0.07,1
0,0,0,0,0,0,0,117,19,1.0,0.16,0.08,255,19,0.07,1
0,323,8919,0,0,1,0,4,4,0.0,1.0,0.0,14,255,1.0,0
0,54540,8314,0,2,1,1,1,3,0.0,1.0,0.0,255,255,1.0,1
0,263,345,0,0,1,0,3,4,0.0,1.0,0.0,3,255,1.0,0
0,1032,0,0,0,0,0,190,190,0.0,1.0,0.0,255,190,0.75,1
0,0,0,0,0,0,0,268,7,0.0,0.03,0.06,255,7,0.03,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,81,201,1.0,0
0,0,0,0,0,0,0,88,1,1.0,0.01,0.07,255,11,0.04,1
0,0,0,0,0,0,0,84,25,1.0,0.3,0.06,255,25,0.1,1
0,0,0,0,0,0,0,294,18,1.0,0.06,0.06,255,18,0.07,1
0,520,0,0,0,0,0,58,58,0.0,1.0,0.0,255,255,1.0,1
5066,5133876,0,0,0,1,0,1,1,0.0,1.0,0.0,4,60,1.0,1
0,8576,0,0,0,1,0,4,4,0.25,1.0,0.0,95,90,0.33,0
0,8,0,0,0,0,0,1,12,0.0,1.0,0.0,2,104,1.0,1
0,105,146,0,0,0,0,6,2,0.0,0.33,0.33,255,245,0.96,0
0,105,147,0,0,0,0,1,1,0.0,1.0,0.0,21,21,1.0,0
0,501760,0,0,0,1,0,2,2,0.0,1.0,0.0,142,50,0.35,0
0,326,5131,0,0,1,0,1,1,0.0,1.0,0.0,33,255,1.0,0
0,0,0,0,0,0,0,2,2,0.0,1.0,0.0,7,69,1.0,0
0,2822,328,0,0,1,0,2,2,0.0,0.5,1.0,123,51,0.41,0
20,81,33,0,0,0,0,1,1,0.0,1.0,0.0,29,28,0.97,0
0,0,0,0,0,0,0,75,4,1.0,0.05,0.07,255,20,0.08,1
0,0,0,0,0,0,0,146,18,0.0,0.12,0.05,255,11,0.04,1
0,0,0,0,0,0,0,104,2,0.0,0.02,0.09,255,2,0.01,1
0,1,0,0,0,0,0,144,124,0.0,0.86,0.03,255,166,0.65,1
0,284,8627,0,0,1,0,6,7,0.0,1.0,0.0,175,255,1.0,0
0,222,791,0,0,1,0,27,44,0.0,1.0,0.0,109,255,1.0,0
0,0,0,0,0,0,0,120,10,1.0,0.08,0.07,255,1,0.0,1
0,314,488,0,0,1,0,1,8,0.0,1.0,0.0,2,255,1.0,0
0,241,1429,0,0,1,0,6,6,0.0,1.0,0.0,255,255,1.0,0
0,45,116,0,0,0,0,112,112,0.0,0.99,0.02,255,253,0.99,0
0,291,2207,0,0,1,0,7,7,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,99,1,1.0,0.01,0.06,255,1,0.0,1
0,0,0,0,0,1,0,2,6,0.0,1.0,0.0,4,255,1.0,0
0,0,0,0,0,0,0,206,4,1.0,0.02,0.07,255,8,0.03,1
0,307,1380,0,0,1,0,3,3,0.0,1.0,0.0,255,247,0.97,0
0,0,0,0,0,0,0,116,2,0.0,0.02,0.06,255,2,0.01,1
0,210,1759,0,0,1,0,4,14,0.0,1.0,0.0,30,255,1.0,0
0,325,2531,0,0,1,0,8,21,0.0,1.0,0.0,125,129,1.0,0
4,832,0,0,0,1,0,1,1,0.0,1.0,0.0,6,46,1.0,1
0,0,0,0,0,0,0,212,10,1.0,0.05,0.05,153,10,0.07,1
0,516,4,0,0,0,0,327,327,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,251,5,1.0,0.02,0.06,255,6,0.02,1
0,246,361,0,0,1,0,1,1,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,106,12,1.0,0.11,0.06,255,12,0.05,1
0,0,0,0,0,0,0,252,11,1.0,0.04,0.06,255,21,0.08,1
0,0,0,0,0,0,0,36,17,1.0,0.47,0.06,255,69,0.27,1
0,329,7334,0,0,1,0,3,4,0.0,1.0,0.0,103,255,1.0,0
0,7321,0,0,0,1,0,1,2,0.0,1.0,0.0,3,79,1.0,0
0,0,0,0,0,0,0,134,9,1.0,0.07,0.07,255,13,0.05,1
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1,7,1.0,1
0,42,42,0,0,0,0,8,14,0.0,1.0,0.0,255,233,0.91,0
0,0,0,0,0,0,0,196,8,1.0,0.04,0.07,255,8,0.03,1
0,0,0,0,0,0,0,225,19,1.0,0.08,0.05,255,19,0.07,1
0,0,0,0,0,0,0,222,14,1.0,0.06,0.06,255,2,0.01,1
0,0,0,0,0,0,0,199,1,0.0,0.01,0.06,255,1,0.0,1
0,0,0,0,0,0,0,189,6,1.0,0.03,0.07,255,2,0.01,1
0,0,0,0,0,0,0,283,11,1.0,0.04,0.06,255,11,0.04,1
0,250,666,0,0,1,0,13,13,0.0,1.0,0.0,255,255,1.0,0
3,826,331,0,0,1,0,1,2,0.0,1.0,0.0,105,64,0.61,0
0,0,0,0,0,0,0,4,1,0.75,0.25,0.75,255,22,0.09,1
3,2879,328,0,0,1,0,1,1,0.0,1.0,0.0,255,127,0.5,0
1,785,333,0,0,1,0,1,2,0.0,1.0,0.0,255,17,0.07,0
0,0,0,0,0,0,0,179,7,0.0,0.04,0.07,255,7,0.03,1
0,0,0,0,0,0,0,191,17,1.0,0.09,0.06,255,15,0.06,1
0,330,2751,0,0,1,0,15,16,0.0,1.0,0.0,255,255,1.0,0
0,172,1138,0,0,1,0,5,10,0.0,1.0,0.0,75,255,1.0,0
0,0,0,0,0,0,0,104,9,0.0,0.09,0.07,255,7,0.03,1
0,0,0,0,0,0,0,119,18,1.0,0.15,0.07,255,27,0.11,1
0,0,0,0,0,0,0,269,1,1.0,0.0,0.06,255,3,0.01,1
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,226,81,0.36,1
0,144,27576,0,0,1,0,10,10,0.0,1.0,0.0,255,255,1.0,0
0,315,181,0,0,1,0,13,13,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,144,2,1.0,0.01,0.06,255,1,0.0,1
0,0,0,0,0,0,0,215,8,1.0,0.04,0.07,255,8,0.03,1
0,0,0,0,0,0,0,132,4,1.0,0.03,0.07,255,4,0.02,1
0,0,0,0,0,0,0,194,1,0.07,0.01,0.99,255,1,0.0,1
2,1243,366,0,0,1,0,1,1,0.0,1.0,0.0,163,115,0.71,0
0,0,0,0,0,0,0,119,6,0.0,0.05,0.08,255,6,0.02,1
0,239,392,0,0,1,0,18,28,0.0,1.0,0.0,146,255,1.0,0
0,260,354,0,0,1,0,6,6,0.0,1.0,0.0,57,255,1.0,0
0,0,0,0,0,0,0,273,8,1.0,0.03,0.05,255,8,0.03,1
0,0,0,0,0,0,0,127,15,1.0,0.12,0.06,255,15,0.06,1
0,285,2942,0,0,1,0,1,2,0.0,1.0,0.0,88,255,1.0,0
0,207,934,0,0,1,0,11,15,0.0,1.0,0.0,210,255,1.0,0
0,207,0,0,0,0,0,2,2,0.0,1.0,0.0,118,102,0.86,1
0,940,330,0,0,1,0,1,1,0.0,1.0,0.0,83,168,0.67,0
0,5891,0,0,0,0,0,17,17,0.0,1.0,0.0,248,105,0.42,0
0,0,0,0,0,0,0,202,14,1.0,0.07,0.07,255,2,0.01,1
0,0,0,0,0,0,0,75,20,1.0,0.27,0.05,157,42,0.25,1
0,54540,8314,0,2,1,1,1,1,0.0,1.0,0.0,165,165,1.0,1
0,0,0,0,0,0,0,34,34,0.0,1.0,0.0,69,253,1.0,0
0,46,135,0,0,0,0,77,157,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,300,5,1.0,0.02,0.06,255,4,0.02,1
0,260,8162,0,0,1,0,16,17,0.0,1.0,0.0,255,255,1.0,0
0,220,1162,0,0,1,0,27,31,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,32,14,1.0,0.44,0.09,255,14,0.05,1
0,247,1068,0,0,1,0,19,20,0.0,1.0,0.0,255,255,1.0,0
0,220,709,0,0,1,0,9,9,0.0,1.0,0.0,46,255,1.0,0
4729,147,105,0,0,0,0,1,1,0.0,1.0,0.0,255,1,0.0,0
0,0,0,0,0,0,0,176,11,1.0,0.06,0.07,255,11,0.04,1
0,0,0,0,0,0,0,236,11,1.0,0.05,0.06,255,11,0.04,1
0,0,0,0,0,0,0,46,12,1.0,0.26,0.13,255,12,0.05,1
0,0,0,0,0,0,0,144,16,1.0,0.11,0.06,91,16,0.18,1
0,252,1680,0,0,1,0,3,3,0.0,1.0,0.0,253,255,1.0,0
0,283,482,0,0,1,0,1,1,0.0,1.0,0.0,195,255,1.0,0
0,0,0,0,0,0,0,272,3,1.0,0.01,0.05,255,3,0.01,1
0,210,1863,0,0,1,0,7,7,0.0,1.0,0.0,255,255,1.0,0
0,250,271,0,0,1,0,2,3,0.0,1.0,0.0,255,249,0.98,0
0,0,0,0,0,0,0,22,10,1.0,0.45,0.14,255,66,0.26,1
0,44,132,0,0,0,0,170,169,0.0,0.99,0.01,59,26,0.44,0
0,0,0,0,0,0,0,201,15,1.0,0.07,0.05,255,15,0.06,1
